id,name,value,year,lastValue,rank
537,Chile,84.85086154439946,2025,83.00163673549258,39
538,Venezuela,70.0,2016,0.0,39
539,BTC,94.9250487841902,2027,85.93731177550313,39
540,Czech Republic,100.28068856214576,2028,98.15248104939272,39
541,Chile,81.1524119265857,2023,79.30318711767882,39
542,Philippines,75.80830117326587,2020,75.80830117326587,39
543,Chile,83.00163673549258,2024,81.1524119265857,39
544,Chile,86.70008635330635,2026,84.85086154439946,39
545,Philippines,75.80830117326587,2019,86.0,39
546,Colombia,68.0,2016,0.0,40
547,Chile,88.54931116221323,2027,86.70008635330635,40
548,Philippines,84.62492441476385,2025,82.86159976646425,40
549,Chile,90.39853597112013,2028,88.54931116221323,40
550,Chile,75.60473749986505,2019,76.0,40
551,Bangladesh,66.0,2017,62.0,40
552,Chile,79.30318711767882,2022,77.45396230877193,40
553,Chile,92.247760780027,2029,90.39853597112013,40
554,Philippines,81.09827511816466,2023,79.33495046986506,40
555,Chile,77.45396230877193,2021,75.60473749986505,40
556,Philippines,82.86159976646425,2024,81.09827511816466,40
557,Philippines,86.38824906306345,2026,84.62492441476385,40
558,Chile,75.60473749986505,2020,75.60473749986505,40
559,Colombia,70.0,2018,72.0,40
560,Austria,72.29687318839404,2021,71.36264726491228,41
561,Philippines,89.91489835966264,2028,88.15157371136304,41
562,Austria,74.16532503535763,2023,73.23109911187584,41
563,Austria,71.36264726491228,2020,71.36264726491228,41
564,Philippines,88.15157371136304,2027,86.38824906306345,41
565,Philippines,91.67822300796225,2029,89.91489835966264,41
566,Austria,65.0,2016,0.0,41
567,Austria,75.0995509588394,2024,74.16532503535763,41
568,BTC,85.93731177550313,2026,76.9495747668161,41
569,BTC,76.9495747668161,2025,68.13568887397913,41
570,Austria,66.0,2018,66.0,41
571,Austria,71.36264726491228,2019,66.0,41
572,Austria,66.0,2017,65.0,41
573,Austria,73.23109911187584,2022,72.29687318839404,41
574,Venezuela,65.0,2018,66.0,42
575,Austria,76.96800280580297,2026,76.03377688232118,42
576,Greece,66.68564358974362,2021,65.55674051282054,42
577,Greece,65.55674051282054,2020,65.55674051282054,42
578,Greece,68.94344974358977,2023,67.8145466666667,42
579,Austria,77.90222872928474,2027,76.96800280580297,42
580,Czech Republic,62.0,2016,0.0,42
581,Austria,79.77068057624831,2029,78.83645465276652,42
582,Greece,70.07235282051285,2024,68.94344974358977,42
583,Greece,65.55674051282054,2019,51.0,42
584,Austria,76.03377688232118,2025,75.0995509588394,42
585,Austria,78.83645465276652,2028,77.90222872928474,42
586,Greece,67.8145466666667,2022,66.68564358974362,42
587,Venezuela,66.0,2017,70.0,42
588,Colombia,65.67325387584347,2021,64.42539990013496,43
589,Colombia,68.16896182726047,2023,66.92110785155197,43
590,Switzerland,64.49357321909582,2019,58.0,43
591,Colombia,66.92110785155197,2022,65.67325387584347,43
592,Greece,71.20125589743591,2025,70.07235282051285,43
593,Switzerland,64.49357321909582,2020,64.49357321909582,43
594,Greece,72.330158974359,2026,71.20125589743591,43
595,Colombia,69.41681580296897,2024,68.16896182726047,43
596,Greece,74.58796512820516,2028,73.45906205128207,43
597,Bangladesh,62.0,2016,0.0,43
598,Greece,75.71686820512824,2029,74.58796512820516,43
599,Czech Republic,64.0,2018,64.0,43
600,Greece,73.45906205128207,2027,72.330158974359,43
601,Czech Republic,64.0,2017,62.0,43
602,Switzerland,66.46176726504724,2023,65.80570258306344,44
603,Colombia,70.66466977867748,2025,69.41681580296897,44
604,Colombia,64.42539990013496,2019,70.0,44
605,BTC,68.13568887397913,2024,58.949476812431904,44
606,Colombia,74.40823170580298,2028,73.16037773009448,44
607,Switzerland,65.14963790107963,2021,64.49357321909582,44
608,Colombia,75.65608568151148,2029,74.40823170580298,44
609,Colombia,71.91252375438597,2026,70.66466977867748,44
610,Switzerland,58.0,2016,0.0,44
611,Algeria,60.0,2017,56.0,44
612,Switzerland,65.80570258306344,2022,65.14963790107963,44
613,Colombia,73.16037773009448,2027,71.91252375438597,44
614,Algeria,62.0,2018,60.0,44
615,Colombia,64.42539990013496,2020,64.42539990013496,44
616,Israel,72.26093122692308,2028,70.91650433846154,45
617,Israel,61.50551611923077,2020,61.50551611923077,45
618,Israel,69.57207745000001,2026,68.22765056153847,45
619,Israel,70.91650433846154,2027,69.57207745000001,45
620,Israel,65.53879678461539,2023,64.19436989615384,45
621,Israel,68.22765056153847,2025,66.88322367307693,45
622,Israel,73.60535811538462,2029,72.26093122692308,45
623,Kuwait,59.0,2018,59.0,45
624,Israel,62.84994300769231,2021,61.50551611923077,45
625,Israel,64.19436989615384,2022,62.84994300769231,45
626,Israel,61.50551611923077,2019,56.0,45
627,Kuwait,57.0,2016,0.0,45
628,Switzerland,67.11783194703105,2024,66.46176726504724,45
629,Kuwait,59.0,2017,57.0,45
630,Switzerland,67.77389662901486,2025,67.11783194703105,46
631,Switzerland,59.0,2017,58.0,46
632,Greece,57.0,2016,0.0,46
633,Kuwait,58.54790889473686,2020,58.54790889473686,46
634,Kuwait,70.93878303643726,2029,69.562019242915,46
635,Switzerland,68.42996131099866,2026,67.77389662901486,46
636,Kuwait,61.301436481781394,2022,59.92467268825913,46
637,Switzerland,69.08602599298247,2027,68.42996131099866,46
638,Israel,66.88322367307693,2024,65.53879678461539,46
639,Kuwait,58.54790889473686,2019,59.0,46
640,Switzerland,58.0,2018,59.0,46
641,Switzerland,69.74209067496628,2028,69.08602599298247,46
642,Kuwait,62.67820027530366,2023,61.301436481781394,46
643,Kuwait,59.92467268825913,2021,58.54790889473686,46
644,Uzbekistan,59.91308197543861,2022,58.52943362645075,47
645,Israel,56.0,2018,55.0,47
646,Uzbekistan,61.29673032442646,2023,59.91308197543861,47
647,Algeria,56.0,2016,0.0,47
648,Switzerland,70.39815535695007,2029,69.74209067496628,47
649,Uzbekistan,57.1457852774629,2020,57.1457852774629,47
650,Greece,58.0,2017,57.0,47
651,Kuwait,66.80849165587045,2026,65.4317278623482,47
652,Kuwait,65.4317278623482,2025,64.05496406882592,47
653,Uzbekistan,57.1457852774629,2019,49.0,47
654,Kuwait,69.562019242915,2028,68.18525544939273,47
655,Kuwait,64.05496406882592,2024,62.67820027530366,47
656,Uzbekistan,58.52943362645075,2021,57.1457852774629,47
657,Kuwait,68.18525544939273,2027,66.80849165587045,47
658,Romania,52.0,2018,51.0,48
659,Portugal,56.66359768016195,2019,48.0,48
660,Israel,55.0,2016,0.0,48
661,Uzbekistan,64.06402702240217,2025,62.68037867341432,48
662,Uzbekistan,65.44767537139003,2026,64.06402702240217,48
663,Uzbekistan,68.21497206936573,2028,66.83132372037788,48
664,Uzbekistan,66.83132372037788,2027,65.44767537139003,48
665,Portugal,58.76509482186236,2022,57.71434625101215,48
666,Portugal,56.66359768016195,2020,56.66359768016195,48
667,Israel,55.0,2017,55.0,48
668,Uzbekistan,69.59862041835359,2029,68.21497206936573,48
669,Uzbekistan,62.68037867341432,2024,61.29673032442646,48
670,Portugal,59.81584339271256,2023,58.76509482186236,48
671,Portugal,57.71434625101215,2021,56.66359768016195,48
672,Bangladesh,55.93632282854252,2022,54.377152631983805,49
673,Romania,51.0,2017,50.0,49
674,Portugal,60.86659196356276,2024,59.81584339271256,49
675,BTC,58.949476812431904,2023,49.96173980374487,49
676,Bangladesh,65.29134400789474,2028,63.732173811336025,49
677,Singapore,53.08927281025643,2019,49.0,49
678,Singapore,53.08927281025643,2020,53.08927281025643,49
679,Portugal,64.01883767611338,2027,62.96808910526317,49
680,Greece,51.0,2018,58.0,49
681,Bangladesh,54.377152631983805,2021,52.8179824354251,49
682,Portugal,61.917340534412965,2025,60.86659196356276,49
683,Bangladesh,66.85051420445345,2029,65.29134400789474,49
684,Romania,50.0,2016,0.0,49
685,Portugal,62.96808910526317,2026,61.917340534412965,49
686,Bangladesh,62.17300361477733,2026,60.61383341821862,50
687,Singapore,48.0,2016,0.0,50
688,Portugal,65.06958624696358,2028,64.01883767611338,50
689,Bangladesh,52.8179824354251,2020,52.8179824354251,50
690,Bangladesh,60.61383341821862,2025,59.05466322165992,50
691,Bangladesh,63.732173811336025,2027,62.17300361477733,50
692,Bangladesh,52.8179824354251,2019,71.0,50
693,Singapore,54.34469936410258,2021,53.08927281025643,50
694,Uzbekistan,49.0,2018,48.0,50
695,Portugal,66.12033481781377,2029,65.06958624696358,50
696,Bangladesh,59.05466322165992,2024,57.49549302510121,50
697,Singapore,55.60012591794874,2022,54.34469936410258,50
698,Bangladesh,57.49549302510121,2023,55.93632282854252,50
699,Singapore,49.0,2017,48.0,50
700,Singapore,64.38811179487182,2029,63.13268524102566,51
701,Singapore,59.3664055794872,2025,58.11097902564104,51
702,Hong Kong,53.25328362739543,2021,52.24911558022944,51
703,Hong Kong,54.25745167456142,2022,53.25328362739543,51
704,Uzbekistan,48.0,2017,45.0,51
705,Portugal,47.0,2016,0.0,51
706,Hong Kong,52.24911558022944,2020,52.24911558022944,51
707,Singapore,60.62183213333336,2026,59.3664055794872,51
708,Singapore,56.855552471794894,2023,55.60012591794874,51
709,Singapore,58.11097902564104,2024,56.855552471794894,51
710,Singapore,49.0,2018,49.0,51
711,Hong Kong,52.24911558022944,2019,45.0,51
712,Singapore,61.87725868717951,2027,60.62183213333336,51
713,Singapore,63.13268524102566,2028,61.87725868717951,51
714,Portugal,47.0,2017,47.0,52
715,Algeria,62.78476170715251,2029,61.49014923144401,52
716,Algeria,51.133249425776,2020,51.133249425776,52
717,Algeria,60.1955367557355,2027,58.90092428002701,52
718,Algeria,52.42786190148449,2021,51.133249425776,52
719,Hong Kong,55.26161972172741,2023,54.25745167456142,52
720,Algeria,51.133249425776,2019,62.0,52
721,Portugal,48.0,2018,47.0,52
722,Algeria,56.31169932861,2024,55.0170868529015,52
723,Algeria,53.722474377193,2022,52.42786190148449,52
724,Algeria,58.90092428002701,2026,57.60631180431851,52
725,Algeria,57.60631180431851,2025,56.31169932861,52
726,Uzbekistan,45.0,2016,0.0,52
727,Algeria,61.49014923144401,2028,60.1955367557355,52
728,New Zealand,44.942701242307706,2019,40.0,53
729,Hong Kong,57.2699558160594,2025,56.26578776889341,53
730,Hong Kong,61.28662800472337,2029,60.28245995755738,53
731,New Zealand,44.942701242307706,2020,44.942701242307706,53
732,Peru,46.0,2017,44.0,53
733,Hong Kong,45.0,2016,0.0,53
734,BTC,49.96173980374487,2022,40.97400279505782,53
735,Hong Kong,59.27829191039138,2027,58.27412386322539,53
736,New Zealand,45.50919071538463,2021,44.942701242307706,53
737,Algeria,55.0170868529015,2023,53.722474377193,53
738,Hong Kong,56.26578776889341,2024,55.26161972172741,53
739,Peru,47.0,2018,46.0,53
740,Hong Kong,58.27412386322539,2026,57.2699558160594,53
741,Hong Kong,60.28245995755738,2028,59.27829191039138,53
742,Belarus,49.81328241295548,2027,48.78174600809718,54
743,Belarus,50.84481881781378,2028,49.81328241295548,54
744,New Zealand,47.2086591346154,2024,46.64216966153848,54
745,Hong Kong,45.0,2018,44.0,54
746,Belarus,48.78174600809718,2026,47.75020960323888,54
747,Belarus,42.59252757894738,2020,42.59252757894738,54
748,Belarus,51.87635522267208,2029,50.84481881781378,54
749,Peru,44.0,2016,0.0,54
750,New Zealand,47.77514860769232,2025,47.2086591346154,54
751,Hong Kong,44.0,2017,45.0,54
752,New Zealand,46.07568018846155,2022,45.50919071538463,54
753,Belarus,42.59252757894738,2019,33.0,54
754,New Zealand,46.64216966153848,2023,46.07568018846155,54
755,Belarus,43.62406398380568,2021,42.59252757894738,54
756,New Zealand,40.0,2016,0.0,55
757,Romania,41.821275874493935,2019,52.0,55
758,New Zealand,48.34163808076924,2026,47.77514860769232,55
759,Iraq,44.0,2018,41.0,55
760,Belarus,45.687136793522285,2023,44.655600388663984,55
761,Belarus,46.71867319838058,2024,45.687136793522285,55
762,New Zealand,49.474617026923084,2028,48.90812755384616,55
763,New Zealand,48.90812755384616,2027,48.34163808076924,55
764,Peru,42.5150068879892,2021,41.54177375438597,55
765,Hungary,41.0,2017,39.0,55
766,Belarus,47.75020960323888,2025,46.71867319838058,55
767,Romania,41.821275874493935,2020,41.821275874493935,55
768,Peru,50.30087195681511,2029,49.32763882321187,55
769,Belarus,44.655600388663984,2022,43.62406398380568,55
770,Peru,44.46147315519568,2023,43.48824002159244,56
771,New Zealand,50.04110650000001,2029,49.474617026923084,56
772,Peru,45.434706288798914,2024,44.46147315519568,56
773,Peru,49.32763882321187,2028,48.35440568960863,56
774,Peru,46.40793942240215,2025,45.434706288798914,56
775,Peru,48.35440568960863,2027,47.3811725560054,56
776,Peru,47.3811725560054,2026,46.40793942240215,56
777,Peru,41.54177375438597,2020,41.54177375438597,56
778,Qatar,43.0,2018,40.0,56
779,Iraq,41.333768489878544,2021,40.64971831376519,56
780,Hungary,39.0,2016,0.0,56
